1.12	0.470563	0.511773	0.513103	0.514525	0.513437
1.14	0.465858	0.482464	0.497119	0.505111	0.509818
1.16	0.509087	0.489825	0.486145	0.491632	0.498371
1.18	0.468844	0.467351	0.478588	0.482366	0.486999
1.2	0.485342	0.497214	0.482283	0.480435	0.481401
1.22	0.557324	0.513084	0.505149	0.493716	0.487075
1.24	0.549	0.517171	0.515127	0.510138	0.501927
1.26	0.542167	0.549746	0.533458	0.524293	0.517216
1.28	0.481821	0.515411	0.532578	0.533018	0.528656
1.3	0.506998	0.524583	0.519997	0.526287	0.529653
1.32	0.488202	0.485012	0.504797	0.512397	0.519342
1.34	0.524165	0.515581	0.500297	0.502547	0.507472
1.36	0.496656	0.492429	0.504005	0.502151	0.502349
1.38	0.509247	0.516706	0.504568	0.504287	0.503219
1.4	0.492521	0.494588	0.505647	0.505107	0.504697
1.42	0.439993	0.47462	0.484604	0.495126	0.500117
1.44	0.476358	0.484439	0.47953	0.482067	0.488596
1.46	0.522138	0.481065	0.482752	0.481141	0.481604
1.48	0.51823	0.497294	0.48918	0.485966	0.483553
1.5	0.493279	0.507708	0.502501	0.49584	0.490903
1.52	0.445493	0.481861	0.494785	0.498643	0.497242
1.54	0.486647	0.489963	0.485912	0.490348	0.494496
1.56	0.472377	0.458935	0.474449	0.48018	0.485264
1.58	0.43923	0.462939	0.460937	0.467693	0.473937
1.6	0.467923	0.47015	0.466545	0.463741	0.465717
1.62	0.410917	0.425074	0.447612	0.457078	0.460409
1.64	0.433388	0.450656	0.437865	0.442738	0.449908
1.66	0.472323	0.44162	0.446138	0.442001	0.44237
1.68	0.462059	0.447723	0.444672	0.445405	0.443703
1.7	0.406886	0.439605	0.443664	0.444168	0.444786
1.72	0.391357	0.426708	0.433156	0.43841	0.441289
1.74	0.452306	0.429596	0.428152	0.430654	0.434532
1.76	0.392417	0.391887	0.410742	0.419447	0.425051
1.78	0.420369	0.436337	0.414112	0.412427	0.415937
1.8	0.441584	0.417	0.426669	0.420391	0.416409
1.82	0.398954	0.409661	0.413331	0.42	0.420195
1.84	0.399896	0.42074	0.415201	0.414266	0.417133
1.86	0.414036	0.406495	0.413617	0.414409	0.414337
1.88	0.366059	0.382977	0.394736	0.404177	0.409293
1.9	0.40837	0.411203	0.39709	0.395913	0.400045
1.92	0.349627	0.357843	0.384523	0.390807	0.39336
1.94	0.385015	0.396693	0.377268	0.380895	0.385851
1.96	0.365664	0.357646	0.377169	0.377218	0.379057
1.98	0.381996	0.383505	0.370576	0.373872	0.375545
2	0.332761	0.349212	0.366359	0.368467	0.37117
2.02	0.299668	0.340832	0.345022	0.355691	0.362079
2.04	0.36665	0.349706	0.345269	0.345146	0.350418
2.06	0.357146	0.328407	0.339056	0.342163	0.343654
2.08	0.273379	0.320015	0.324211	0.331634	0.336898
2.1	0.340176	0.348661	0.334338	0.329274	0.330454
2.12	0.309614	0.291497	0.320079	0.327208	0.328241
2.14	0.282122	0.311149	0.301323	0.310701	0.318954
2.16	0.294294	0.301954	0.306551	0.303937	0.307319
2.18	0.253838	0.26798	0.284967	0.295759	0.299848
2.2	0.297725	0.296009	0.281995	0.283481	0.28962
2.22	0.243261	0.24855	0.27228	0.277137	0.280309
2.24	0.25061	0.274168	0.261359	0.266819	0.271978
2.26	0.221912	0.232587	0.253377	0.257368	0.262093
2.28	0.211458	0.231034	0.23181	0.242594	0.249981
2.3	0.213741	0.217827	0.22443	0.22812	0.235357
2.32	0.235189	0.223323	0.220575	0.222503	0.225311
2.34	0.214638	0.21419	0.218756	0.219666	0.221084
2.36	0.183411	0.2093	0.211745	0.215251	0.217458
2.38	0.250616	0.232627	0.220963	0.216354	0.215802
2.4	0.163763	0.173587	0.203107	0.212035	0.214195
2.42	0.159591	0.205103	0.189345	0.196226	0.204131
2.44	0.190096	0.176929	0.191016	0.190181	0.193203
2.46	0.210201	0.184896	0.180913	0.185965	0.188073
2.48	0.226265	0.208181	0.196538	0.188726	0.187345
2.5	0.214966	0.212583	0.210382	0.20346	0.196093
2.52	0.183625	0.204945	0.208764	0.209573	0.206517
2.54	0.147257	0.181111	0.193028	0.200896	0.205235
2.56	0.177718	0.180672	0.180892	0.18696	0.193928
2.58	0.133458	0.140357	0.160515	0.170703	0.178831
2.6	0.119907	0.148813	0.144585	0.15255	0.161626
2.62	0.107667	0.120562	0.134687	0.139636	0.146093
2.64	0.136894	0.1284	0.124481	0.129584	0.13461
2.66	0.0969448	0.102306	0.115353	0.119917	0.124751
2.68	0.0818584	0.109376	0.105841	0.110597	0.115257
2.7	0.134009	0.115477	0.112426	0.109134	0.109865
2.72	0.0675767	0.0747175	0.0950972	0.103762	0.106448
2.74	0.128674	0.131341	0.103029	0.0990633	0.101413
2.76	0.0600978	0.0638373	0.0975893	0.100309	0.0996863
2.78	0.112621	0.120647	0.0922423	0.0949158	0.0976126
2.8	0.0400601	0.0500789	0.0853631	0.0888027	0.0918593
2.82	0.122179	0.1174	0.0837394	0.0845513	0.086677
2.84	0.027052	0.033556	0.075478	0.0796087	0.08208
2.86	0.068657	0.0954178	0.0644869	0.0699825	0.0747956
2.88	0.0288951	0.0279736	0.0616957	0.0630913	0.0665369
2.9	0.030127	0.049392	0.0386828	0.0501892	0.0566403
2.92	0.0808215	0.0548583	0.0521251	0.045404	0.0477966
2.94	0.0693034	0.0497152	0.0522868	0.052206	0.048805
2.96	0.0567669	0.0687942	0.0592547	0.0557707	0.0539883
2.98	0.0830008	0.0761521	0.0724731	0.0658639	0.0608173
3	0.045434	0.0511004	0.0636263	0.0680497	0.0669568
3.02	0.0527684	0.0678846	0.0594925	0.0615594	0.0648045
3.04	-0.0184706	0.0134817	0.0406831	0.0500878	0.0558236
3.06	-0.0188616	0.0169534	0.0152175	0.0279503	0.0390191
3.08	0.015217	-0.00162682	0.00766328	0.0114404	0.0196954
3.1	-0.0333514	-0.0261065	-0.0138667	-0.00310169	0.00416936
3.12	-0.0384723	-0.0116277	-0.0188671	-0.0163669	-0.00973428
3.14	-0.0292032	-0.0312773	-0.0214525	-0.0201598	-0.0182633
3.16	-0.00764921	-0.0230608	-0.027169	-0.0243107	-0.0222353
3.18	0.0241374	-0.00253289	-0.0127968	-0.0199829	-0.0221468
3.2	-0.00445368	-0.00605145	-0.00429217	-0.00854449	-0.0142637
3.22	0.00990147	0.0170194	0.00548399	0.000595914	-0.00397429
3.24	-0.0642494	-0.0343515	-0.00866605	-0.00159103	-0.000497557
3.26	-0.0573646	-0.0237316	-0.0290416	-0.0188538	-0.0102224
3.28	0.0232367	-0.0205063	-0.0221189	-0.0255802	-0.022217
3.3	-0.0598622	-0.0586134	-0.0395599	-0.0308394	-0.0282098
3.32	0.00525305	0.0142449	-0.0221843	-0.0308721	-0.0308557
3.34	-0.0745582	-0.0672102	-0.0264826	-0.0243334	-0.0276028
3.36	0.00939732	0.00732519	-0.0299425	-0.0282126	-0.026273
3.38	-0.0881695	-0.0813639	-0.0370193	-0.0334809	-0.0308467
3.4	-0.00962918	-0.00011593	-0.0407399	-0.0388796	-0.0361803
3.42	-0.0924735	-0.0903215	-0.0452187	-0.0429793	-0.0409295
3.44	-0.102229	-0.0559291	-0.0731253	-0.059172	-0.0510757
3.46	-0.0131927	-0.0528331	-0.0543811	-0.0637532	-0.0614626
3.48	-0.048881	-0.075555	-0.0641941	-0.0592876	-0.0615204
3.5	-0.0929198	-0.0530563	-0.0643056	-0.0642498	-0.0617687
3.52	-0.0972473	-0.0730641	-0.0630602	-0.0636829	-0.0639664
3.54	-0.0769118	-0.0849158	-0.07899	-0.0710251	-0.067354
3.56	-0.027216	-0.0622316	-0.0735737	-0.0762818	-0.0736534
3.58	-0.0389047	-0.0579083	-0.0600699	-0.0668218	-0.0715518
3.6	-0.0872386	-0.0572273	-0.0575678	-0.0588189	-0.0628203
3.62	-0.0700923	-0.0544985	-0.0558629	-0.0567153	-0.0577671
3.64	-0.0695097	-0.0783742	-0.0664363	-0.0611496	-0.0589325
3.66	-0.0842269	-0.0771596	-0.0777669	-0.0721016	-0.0666256
3.68	-0.062698	-0.0661038	-0.0716317	-0.0746993	-0.0734005
3.7	-0.123346	-0.103786	-0.0849451	-0.0782884	-0.0764939
3.72	-0.082024	-0.072361	-0.0880737	-0.0865094	-0.0823989
3.74	-0.0610927	-0.0922193	-0.0822902	-0.0851819	-0.0858457
3.76	-0.108033	-0.0950284	-0.0936239	-0.087957	-0.0865695
3.78	-0.0408034	-0.0509481	-0.0729882	-0.0833061	-0.0856315
3.8	-0.0838176	-0.0959252	-0.0734366	-0.0732124	-0.0782592
3.82	-0.055167	-0.0479852	-0.0719552	-0.0726959	-0.0729542
3.84	-0.0694872	-0.0766524	-0.0623188	-0.067137	-0.0699165
3.86	-0.0826436	-0.0689053	-0.0727789	-0.0675488	-0.0673429
3.88	-0.143187	-0.106337	-0.0876211	-0.0802	-0.0738744
3.9	-0.073071	-0.0778573	-0.0920971	-0.0898591	-0.0850295
3.92	-0.0655794	-0.104383	-0.0911201	-0.0916086	-0.0907339
3.94	-0.0573477	-0.0652094	-0.0847962	-0.0879582	-0.0897834
3.96	-0.0634715	-0.0645254	-0.0648674	-0.0748318	-0.081395
3.98	-0.0685401	-0.0629439	-0.0637347	-0.064301	-0.0695664
4	-0.0544787	-0.0589751	-0.0609595	-0.0623471	-0.063324
4.02	-0.0787531	-0.0736466	-0.0663108	-0.0636352	-0.0629911
4.04	-0.0634445	-0.0589616	-0.0663041	-0.0663075	-0.0649713
4.06	-0.0560043	-0.0673787	-0.0631701	-0.0647371	-0.0655223
4.08	-0.0881954	-0.07582	-0.0715993	-0.0673847	-0.0660609
4.1	-0.105615	-0.0808097	-0.0783148	-0.0749571	-0.0711709
4.12	-0.13934	-0.113768	-0.0972887	-0.0878018	-0.0813794
4.14	-0.0730718	-0.0893434	-0.101556	-0.0994222	-0.093612
4.16	-0.0674549	-0.103398	-0.0963705	-0.098963	-0.0991926
4.18	-0.148869	-0.11097	-0.107184	-0.101777	-0.10037
4.2	-0.0917594	-0.0796071	-0.0952888	-0.101236	-0.101507
4.22	-0.132031	-0.14045	-0.110029	-0.102659	-0.101948
4.24	-0.0939382	-0.0928488	-0.116649	-0.113339	-0.107999
4.26	-0.133969	-0.133	-0.112925	-0.114787	-0.114063
4.28	-0.0867647	-0.0903515	-0.111676	-0.1123	-0.113544
4.3	-0.125032	-0.129501	-0.109926	-0.110801	-0.111551
4.32	-0.123682	-0.105224	-0.117362	-0.113644	-0.112223
4.34	-0.133209	-0.129121	-0.117172	-0.117267	-0.115456
4.36	-0.148679	-0.136181	-0.132651	-0.124911	-0.121089
4.38	-0.0924838	-0.112847	-0.124514	-0.128582	-0.126747
4.4	-0.133075	-0.140877	-0.126862	-0.125688	-0.127135
4.42	-0.0899315	-0.0912077	-0.116042	-0.121452	-0.12357
4.44	-0.103536	-0.118306	-0.104757	-0.110399	-0.115926
4.46	-0.0569752	-0.0734534	-0.0958795	-0.100318	-0.105359
4.48	-0.125593	-0.114564	-0.0940089	-0.0949442	-0.0976311
4.5	-0.0984202	-0.0776977	-0.0961311	-0.09507	-0.0950071
4.52	-0.0804984	-0.103045	-0.0903716	-0.0932513	-0.0941606
4.54	-0.140453	-0.119437	-0.111241	-0.100806	-0.0970288
4.56	-0.103951	-0.0922245	-0.10583	-0.108536	-0.104671
4.58	-0.0911263	-0.11579	-0.104007	-0.104919	-0.106727
4.6	-0.0551945	-0.0795725	-0.097681	-0.100844	-0.102881
4.62	-0.103746	-0.0974362	-0.0885044	-0.0930927	-0.0969684
4.64	-0.114381	-0.0847878	-0.091112	-0.0898082	-0.0914505
4.66	-0.0623938	-0.08307	-0.0839289	-0.0875205	-0.0886643
4.68	-0.102826	-0.108603	-0.0958367	-0.0898828	-0.0887016
4.7	-0.145039	-0.103716	-0.10616	-0.100998	-0.0954406
4.72	-0.109923	-0.106375	-0.105045	-0.105603	-0.1033
4.74	-0.083597	-0.114318	-0.110346	-0.107696	-0.106649
4.76	-0.0591214	-0.0845223	-0.0994201	-0.104883	-0.106289
4.78	-0.118031	-0.100814	-0.0926682	-0.0960441	-0.100464
4.8	-0.0728224	-0.0659719	-0.083393	-0.0880306	-0.0920373
4.82	-0.0910007	-0.104516	-0.0852439	-0.0843184	-0.0861745
4.84	-0.090005	-0.0814137	-0.0929648	-0.0891044	-0.0867114
4.86	-0.106584	-0.0987923	-0.090103	-0.0915339	-0.0903191
4.88	-0.0647307	-0.0773678	-0.0880801	-0.0890915	-0.0903127
4.9	-0.116524	-0.111554	-0.0944608	-0.0912704	-0.090181
4.92	-0.071418	-0.0680744	-0.0898141	-0.0921375	-0.091704
4.94	-0.128317	-0.12242	-0.0952473	-0.0925307	-0.0923341
4.96	-0.0897907	-0.0806044	-0.101512	-0.0983798	-0.0954553
4.98	-0.0603604	-0.0943386	-0.0874715	-0.0944919	-0.0964359
5	-0.0613196	-0.0755552	-0.0849469	-0.0862092	-0.0903506
5.02	-0.0636895	-0.062025	-0.0687901	-0.0768685	-0.0815389
5.04	-0.0914687	-0.0763942	-0.0692096	-0.0689998	-0.0729342
5.06	-0.106432	-0.0850609	-0.0807275	-0.0749685	-0.0719842
5.08	-0.0626866	-0.0770777	-0.0810693	-0.0808984	-0.0779335
5.1	-0.0595734	-0.0830028	-0.0800402	-0.0805548	-0.0807266
5.12	-0.0478983	-0.0552925	-0.0691476	-0.0745939	-0.0775744
5.14	-0.0868068	-0.0731901	-0.0642413	-0.0666945	-0.0706442
5.16	-0.0442652	-0.0460817	-0.0596359	-0.0619386	-0.0643165
5.18	-0.0967452	-0.091776	-0.0689289	-0.0642824	-0.0631105
5.2	-0.0235259	-0.0338956	-0.0628358	-0.0658823	-0.0650823
5.22	-0.0457868	-0.071266	-0.0525808	-0.0577083	-0.0617953
5.24	-0.0475896	-0.0355577	-0.0534119	-0.0529963	-0.0553523
5.26	-0.0858119	-0.0657994	-0.0506785	-0.0520452	-0.0525208
5.28	-0.0569268	-0.0522582	-0.0590288	-0.0548537	-0.0534494
5.3	-0.100036	-0.0929241	-0.0725912	-0.06581	-0.0603318
5.32	-0.0813788	-0.0691528	-0.0810385	-0.0768148	-0.0713124
5.34	-0.0183166	-0.0591765	-0.0641646	-0.0726016	-0.0747082
5.36	-0.0360685	-0.0587236	-0.0589501	-0.0615573	-0.0670795
5.38	-0.0939331	-0.0561248	-0.0574242	-0.0581871	-0.0598722
5.4	-0.0908065	-0.0634375	-0.0597812	-0.0586027	-0.0583949
5.42	-0.0644023	-0.0791677	-0.0713026	-0.0655419	-0.0620723
5.44	-0.0415239	-0.0661652	-0.0726665	-0.0719845	-0.0687632
5.46	-0.0385051	-0.0514537	-0.0588095	-0.065738	-0.0688612
5.48	-0.0298073	-0.0356656	-0.0435597	-0.0511846	-0.0584613
5.5	-0.0662259	-0.0523655	-0.0440156	-0.0437876	-0.0474861
5.52	-0.0161722	-0.0229898	-0.0376777	-0.0408466	-0.0423171
5.54	-0.0635615	-0.0648937	-0.0439417	-0.0408097	-0.0408282
5.56	-0.0580914	-0.0371318	-0.0510128	-0.0474772	-0.0441435
5.58	-0.070743	-0.0671522	-0.052142	-0.0515774	-0.0495273
5.6	0.010049	-0.0240212	-0.0455867	-0.0488644	-0.0502209
5.62	-0.0867062	-0.0787246	-0.0513729	-0.0484798	-0.0486721
5.64	-0.0030094	0.00351978	-0.0376024	-0.0444876	-0.0464837
5.66	-0.0512935	-0.0689998	-0.03274	-0.0351712	-0.0398294
5.68	-0.0643229	-0.0336662	-0.051333	-0.0420365	-0.0386039
5.7	-0.0382043	-0.0447489	-0.0392075	-0.0452703	-0.0436534
5.72	0.0152889	-0.024517	-0.034633	-0.0369202	-0.0410953
5.74	0.0125873	-0.0128085	-0.0186628	-0.0266479	-0.0317841
5.76	-0.00156012	0.00686439	-0.00297206	-0.0108174	-0.0187326
5.78	-0.00689232	0.00284749	0.00485594	0.000941941	-0.00493774
5.8	-0.0634496	-0.0325049	-0.0148287	-0.00498637	-0.00202221
5.82	-0.00576117	-0.00632675	-0.0194158	-0.0171222	-0.0110543
5.84	-0.0347446	-0.0490971	-0.0277119	-0.0235639	-0.020343
5.86	0.00549896	-0.000131103	-0.0246141	-0.026163	-0.0248634
5.88	0.0235633	-0.00559067	-0.00286089	-0.0137375	-0.0199503
5.9	0.0220587	0.0137788	0.00409408	0.000616597	-0.00656045
5.92	0.0177829	0.0206731	0.0172259	0.01066	0.00563831
5.94	-0.0469081	-0.0124247	0.00412417	0.0106751	0.0106675
5.96	0.0132345	0.0155087	0.00154197	0.00283307	0.00675406
5.98	-0.0102097	-0.0285589	-0.00652513	-0.00249158	0.000170746
6	-0.0341824	-0.010474	-0.0195165	-0.0130208	-0.00775618
6.02	0.0276696	0.00872997	-0.000872005	-0.0101942	-0.0116075
6.04	0.0292132	-0.00248463	0.00312267	0.00112533	-0.00453445
6.06	0.0267039	0.0271868	0.0123511	0.00773687	0.0044311
6.08	-0.00983822	0.00968748	0.0184371	0.0153941	0.0115655
6.1	-0.00100707	0.0128484	0.0112679	0.0148525	0.0151233
6.12	-0.0413418	-0.02559	-0.00637081	0.00244856	0.00865055
6.14	-0.029233	-0.01512	-0.020355	-0.0133629	-0.00545718
6.16	0.0308107	-0.00526555	-0.0101928	-0.0152739	-0.0143184
6.18	-0.00544693	-0.01734	-0.0113028	-0.0107478	-0.0130109
6.2	-0.00737691	0.0117169	-0.00281154	-0.00705716	-0.00890247
6.22	0.032078	0.0133155	0.0125162	0.00485233	-0.00110241
6.24	-0.00230862	-0.00484276	0.00423638	0.00837629	0.00661431
6.26	-0.0219082	0.00508489	0.000121063	0.00217872	0.0052775
6.28	-0.0320957	-0.0172022	-0.00605864	-0.00296879	-0.000395036
6.3	0.0191384	-0.00138491	-0.00929354	-0.00767609	-0.00532244
6.32	0.0243166	-0.00388958	-0.00263724	-0.00596539	-0.00682074
6.34	-0.033709	-0.00728534	-0.00558746	-0.00411235	-0.00503887
6.36	0.0135021	0.0189094	0.00581201	0.000112276	-0.00200004
6.38	0.00322199	-0.0152435	0.00183292	0.00382246	0.00196737
6.4	0.0385642	0.0260332	0.00539482	0.00361387	0.00371817
6.42	0.0279294	0.0155757	0.0208044	0.0130996	0.00835674
6.44	-0.0259394	0.00631241	0.010944	0.0158742	0.0144869
6.46	-0.0208455	0.00354194	0.00492717	0.00793561	0.0119049
6.48	0.00751091	-0.00921422	-0.00283614	0.00104552	0.00449056
6.5	-0.029533	-0.0251893	-0.0172017	-0.0100189	-0.00448671
6.52	-0.02717	-0.00982952	-0.0175094	-0.0173556	-0.0136872
6.54	-0.00430207	-0.0169175	-0.0133735	-0.0154415	-0.0163985
6.56	-0.00723576	-0.0172029	-0.0170602	-0.0152169	-0.0153292
6.58	0.0540854	0.0248917	0.0038444	-0.0066079	-0.0109124
6.6	0.0523391	0.0225517	0.0237217	0.013783	0.00358756
6.62	0.0242775	0.0391814	0.0308666	0.0272941	0.0205386
6.64	0.0463106	0.0493249	0.0442532	0.0375599	0.032427
6.66	0.0449832	0.0346304	0.0419776	0.0431154	0.0403376
6.68	0.0133032	0.0298069	0.0322186	0.0370981	0.0401068
6.7	-0.00229894	0.0213421	0.0255745	0.0288966	0.0329974
6.72	0.00412765	0.00871543	0.0150288	0.0203017	0.0245991
6.74	0.0310521	0.0143766	0.011546	0.0132874	0.0167945
6.76	0.0265144	0.015321	0.0148488	0.0131974	0.0132424
6.78	-0.00804289	0.0115046	0.0134128	0.0141308	0.0136641
6.8	-0.0183868	0.0040638	0.0077842	0.0105985	0.0123647
6.82	-0.0258482	-0.0169455	-0.00644087	0.000671666	0.00563509
6.84	-0.0219271	-0.020157	-0.0185513	-0.0124961	-0.0059122
6.86	0.0323832	0.0032675	-0.00844474	-0.013498	-0.012997
6.88	0.00438053	-0.00877331	-0.00275291	-0.00559882	-0.00954841
6.9	-0.00281011	0.0147865	0.00300661	0.000126853	-0.00273599
6.92	0.0018279	0.00310421	0.00894537	0.00597599	0.00305142
6.94	-0.0218852	-0.0123476	-0.00462171	0.00216183	0.00406891
6.96	0.0120279	0.00692788	-0.00270988	-0.0036658	-0.000751982
6.98	0.0630243	0.0205695	0.0137487	0.00551942	0.000926811
7	0.0281963	0.0201121	0.0203408	0.0170448	0.0112821
7.02	-0.00336517	0.0298295	0.0249708	0.0226558	0.0198503
7.04	0.0361979	0.0321971	0.0310133	0.0279921	0.0253239
7.06	0.0467209	0.0216778	0.0269375	0.0289754	0.0284837
7.08	0.0194911	0.0278445	0.0247612	0.0258493	0.0274124
7.1	-0.0133334	0.0166937	0.0222691	0.0235151	0.0246822
7.12	0.0594199	0.0394555	0.0280746	0.0251719	0.0243435
7.14	0.0338456	0.0102561	0.0248558	0.0264652	0.0258185
7.16	0.0231997	0.0413098	0.0257829	0.0253194	0.0258923
7.18	-0.00765188	0.0130969	0.0272033	0.0264931	0.0259062
7.2	0.027442	0.0253208	0.0192089	0.0232061	0.0248496
7.22	0.0144149	0.00338153	0.0143512	0.01678	0.0199931
7.24	0.054885	0.0411635	0.0222725	0.0183119	0.0175459
7.26	0.0114133	0.0129141	0.0270388	0.0246557	0.0214838
7.28	-0.00352201	0.0256815	0.0192978	0.0231683	0.023912
7.3	0.00470516	0.00805923	0.0168704	0.0180841	0.0206262
7.32	0.0450862	0.0207821	0.0144207	0.0156455	0.0168648
7.34	0.0360502	0.0203777	0.0205799	0.0175003	0.0165729
7.36	0.0706921	0.0578892	0.0391334	0.0298566	0.0236785
7.38	0.00604333	0.0210467	0.039468	0.0393007	0.0345787
7.4	0.0619753	0.0663337	0.0436902	0.0415791	0.0404399
7.42	-0.0141841	-0.00407039	0.0311316	0.0374109	0.039495
7.44	0.0132656	0.0376204	0.016775	0.0239533	0.0306821
7.46	-0.0273044	-0.0207443	0.00843808	0.0126066	0.0182799
7.48	0.0504404	0.031853	0.00555437	0.00699623	0.00980139
7.5	0.0494983	0.0110969	0.021475	0.0135147	0.0102555
7.52	0.001365	0.0259027	0.0184998	0.0199874	0.016751
7.54	-0.0166081	0.0164451	0.0211739	0.0198368	0.0199121
7.56	0.058397	0.029881	0.023163	0.0221685	0.0210027
7.58	0.0438534	0.0136226	0.0217518	0.0224574	0.0223129
7.6	-0.0234306	0.0174832	0.0155529	0.0186524	0.0205549
7.62	0.0164552	0.0301543	0.0238187	0.0196858	0.0191691
7.64	0.0700744	0.0233219	0.0267381	0.0252784	0.0224821
7.66	0.0420934	0.0292743	0.0262981	0.0265181	0.0258982
7.68	-0.00774259	0.0311659	0.0302201	0.0282591	0.0273886
7.7	0.0184174	0.0302554	0.0307106	0.0304654	0.0293622
7.72	0.0573973	0.0248274	0.0275414	0.029126	0.0297957
7.74	-0.019885	-0.000733834	0.0120468	0.0197941	0.02446
7.76	-0.0194844	0.0189565	0.00911132	0.010579	0.0151866
7.78	0.00867901	-0.00560301	0.00667673	0.00789402	0.00923653
7.8	0.000388735	-0.00954782	-0.00757542	-0.000449343	0.00372234
7.82	0.0357409	0.02221	0.00633107	-0.000622172	-0.000535758
7.84	0.0507487	0.0255687	0.0238893	0.0151102	0.00724402
7.86	-0.0171865	0.00927722	0.017423	0.0206562	0.0178832
7.88	-0.0254075	0.0126706	0.0109739	0.0141984	0.0174273
7.9	-0.0254235	-0.021305	-0.00431719	0.00332835	0.00876339
7.92	0.0147931	-0.0053072	-0.0133061	-0.00881164	-0.00274164
7.94	0.0468905	0.0107335	0.00271316	-0.00529646	-0.00705405
7.96	0.0377884	0.0262908	0.0185121	0.0106126	0.00265809
7.98	0.012609	0.0297498	0.0280203	0.0232662	0.0169394
8	-0.0199681	0.00891011	0.0193299	0.0236751	0.0234706
8.02	0.0268477	0.0197284	0.0143193	0.0168246	0.0202498
8.04	0.0255067	0.0027693	0.0112488	0.012784	0.0148043
8.06	0.0203884	0.0236181	0.0131937	0.0122213	0.0125027
8.08	0.0266544	0.0260806	0.0248493	0.0190215	0.0156214
8.1	0.00308946	0.0117389	0.0189098	0.0218795	0.0204505
8.12	-0.00292916	0.0118626	0.0118008	0.0153553	0.0186174
8.14	0.0552559	0.0291727	0.0205177	0.0161592	0.0157572
8.16	0.0137804	0.00542563	0.0172992	0.0189084	0.0175338
8.18	-0.0171605	0.0190477	0.0122367	0.0147679	0.0168382
8.2	0.0265633	0.0201719	0.0196098	0.0159232	0.0153456
8.22	0.0178956	0.000367573	0.0102697	0.0149398	0.0154315
8.24	0.0269417	0.0267525	0.01356	0.0119149	0.0134273
8.26	0.024395	0.0211453	0.0239489	0.0187545	0.0153347
8.28	-0.0121347	0.00740349	0.0142744	0.0191117	0.0189331
