1.26	16252.2	16252.2	9.75694	987.703
1.27	16262.1	16262.1	9.75691	987.605
1.28	16271.9	16272	9.75688	987.508
1.29	16281.8	16281.8	9.75685	987.41
1.3	16291.7	16291.7	9.75682	987.313
1.31	16301.6	16301.6	9.75679	987.215
1.32	16311.4	16311.5	9.75676	987.117
1.33	16321.3	16321.3	9.75673	987.02
1.34	16331.2	16331.2	9.7567	986.922
1.35	16341	16341.1	9.75667	986.825
1.36	16350.9	16350.9	9.75664	986.727
1.37	16360.8	16360.8	9.75661	986.629
1.38	16370.6	16370.7	9.75658	986.532
1.39	16380.5	16380.5	9.75655	986.434
1.4	16390.4	16390.4	9.75652	986.337
1.41	16400.2	16400.3	9.75649	986.239
1.42	16410.1	16410.1	9.75646	986.142
1.43	16419.9	16420	9.75643	986.044
1.44	16429.8	16429.8	9.7564	985.946
1.45	16439.7	16439.7	9.75637	985.849
1.46	16449.5	16449.5	9.75634	985.751
1.47	16459.4	16459.4	9.75631	985.654
1.48	16469.2	16469.3	9.75628	985.556
1.49	16479.1	16479.1	9.75625	985.459
1.5	16488.9	16489	9.75622	985.361
1.51	16498.8	16498.8	9.75619	985.264
1.52	16508.7	16508.7	9.75616	985.166
1.53	16518.5	16518.5	9.75613	985.069
1.54	16528.4	16528.4	9.7561	984.971
1.55	16538.2	16538.2	9.75607	984.874
1.56	16548	16548.1	9.75604	984.776
1.57	16557.9	16557.9	9.75601	984.679
1.58	16567.7	16567.8	9.75598	984.581
1.59	16577.6	16577.6	9.75595	984.483
1.6	16587.4	16587.4	9.75592	984.386
1.61	16597.3	16597.3	9.75589	984.288
1.62	16607.1	16607.1	9.75586	984.191
1.63	16617	16617	9.75583	984.093
1.64	16626.8	16626.8	9.7558	983.996
1.65	16636.6	16636.6	9.75577	983.898
1.66	16646.5	16646.5	9.75574	983.801
1.67	16656.3	16656.3	9.75571	983.703
1.68	16666.2	16666.2	9.75568	983.606
1.69	16676	16676	9.75565	983.508
1.7	16685.8	16685.8	9.75562	983.411
1.71	16695.7	16695.7	9.75559	983.313
1.72	16705.5	16705.5	9.75556	983.216
1.73	16715.3	16715.3	9.75553	983.118
1.74	16725.1	16725.2	9.7555	983.02
1.75	16735	16735	9.75547	982.923
1.76	16744.8	16744.8	9.75544	982.825
1.77	16754.6	16754.6	9.75541	982.728
1.78	16764.5	16764.5	9.75538	982.63
1.79	16774.3	16774.3	9.75535	982.533
1.8	16784.1	16784.1	9.75532	982.435
1.81	16793.9	16793.9	9.75529	982.338
1.82	16803.8	16803.8	9.75526	982.24
1.83	16813.6	16813.6	9.75523	982.143
1.84	16823.4	16823.4	9.7552	982.045
1.85	16833.2	16833.2	9.75517	981.948
1.86	16843	16843	9.75514	981.85
1.87	16852.9	16852.9	9.75511	981.753
1.88	16862.7	16862.7	9.75508	981.655
1.89	16872.5	16872.5	9.75505	981.557
1.9	16882.3	16882.3	9.75502	981.46
1.91	16892.1	16892.1	9.75499	981.362
1.92	16901.9	16901.9	9.75496	981.265
1.93	16911.7	16911.7	9.75493	981.167
1.94	16921.6	16921.5	9.7549	981.07
1.95	16931.4	16931.4	9.75487	980.972
1.96	16941.2	16941.2	9.75484	980.875
1.97	16951	16951	9.75481	980.777
1.98	16960.8	16960.8	9.75478	980.68
1.99	16970.6	16970.6	9.75475	980.582
2	16980.4	16980.4	9.75472	980.485
2.01	16990.2	16990.2	9.75469	980.387
2.02	17000	17000	9.75466	980.289
2.03	17009.8	17009.8	9.75463	980.192
2.04	17019.6	17019.6	9.7546	980.094
2.05	17029.4	17029.4	9.75457	979.997
2.06	17039.2	17039.2	9.75454	979.899
2.07	17049	17049	9.75451	979.802
2.08	17058.8	17058.8	9.75448	979.704
2.09	17068.6	17068.6	9.75445	979.607
2.1	17078.4	17078.4	9.75442	979.509
2.11	17088.2	17088.2	9.75439	979.412
2.12	17098	17098	9.75436	979.314
2.13	17107.8	17107.8	9.75433	979.217
2.14	17117.6	17117.5	9.7543	979.119
2.15	17127.4	17127.3	9.75427	979.022
2.16	17137.2	17137.1	9.75424	978.924
2.17	17146.9	17146.9	9.75421	978.826
2.18	17156.7	17156.7	9.75418	978.729
2.19	17166.5	17166.5	9.75415	978.631
2.2	17176.3	17176.3	9.75412	978.534
2.21	17186.1	17186	9.75409	978.436
2.22	17195.9	17195.8	9.75406	978.339
2.23	17205.7	17205.6	9.75403	978.241
2.24	17215.4	17215.4	9.754	978.144
2.25	17225.2	17225.2	9.75397	978.046
2.26	17235	17235	9.75395	977.949
2.27	17244.8	17244.7	9.75391	977.851
2.28	17254.5	17254.5	9.75388	977.754
2.29	17264.3	17264.3	9.75386	977.656
2.3	17274.1	17274.1	9.75382	977.559
2.31	17283.9	17283.8	9.75379	977.461
2.32	17293.7	17293.6	9.75376	977.363
2.33	17303.4	17303.4	9.75374	977.266
2.34	17313.2	17313.1	9.75371	977.168
2.35	17323	17322.9	9.75368	977.071
2.36	17332.7	17332.7	9.75364	976.973
2.37	17342.5	17342.5	9.75362	976.876
2.38	17352.3	17352.2	9.75359	976.778
2.39	17362	17362	9.75356	976.681
2.4	17371.8	17371.8	9.75353	976.583
2.41	17381.6	17381.5	9.7535	976.486
2.42	17391.3	17391.3	9.75347	976.388
2.43	17401.1	17401	9.75344	976.291
2.44	17410.9	17410.8	9.75341	976.193
2.45	17420.6	17420.6	9.75338	976.096
2.46	17430.4	17430.3	9.75335	975.998
2.47	17440.1	17440.1	9.75332	975.9
2.48	17449.9	17449.8	9.75329	975.803
2.49	17459.7	17459.6	9.75326	975.705
2.5	17469.4	17469.4	9.75323	975.608
2.51	17479.2	17479.1	9.7532	975.51
2.52	17488.9	17488.9	9.75317	975.413
2.53	17498.7	17498.6	9.75314	975.315
2.54	17508.4	17508.4	9.75311	975.218
2.55	17518.2	17518.1	9.75308	975.12
2.56	17527.9	17527.9	9.75305	975.023
2.57	17537.7	17537.6	9.75302	974.925
2.58	17547.4	17547.4	9.75299	974.828
2.59	17557.2	17557.1	9.75296	974.73
2.6	17566.9	17566.9	9.75293	974.633
2.61	17576.7	17576.6	9.7529	974.535
2.62	17586.4	17586.3	9.75287	974.437
2.63	17596.2	17596.1	9.75284	974.34
2.64	17605.9	17605.8	9.75281	974.242
2.65	17615.6	17615.6	9.75278	974.145
2.66	17625.4	17625.3	9.75275	974.047
2.67	17635.1	17635	9.75272	973.95
2.68	17644.9	17644.8	9.75269	973.852
2.69	17654.6	17654.5	9.75266	973.755
2.7	17664.3	17664.3	9.75264	973.657
2.71	17674.1	17674	9.7526	973.56
2.72	17683.8	17683.7	9.75257	973.462
2.73	17693.5	17693.5	9.75254	973.365
2.74	17703.3	17703.2	9.75252	973.267
2.75	17713	17712.9	9.75249	973.169
2.76	17722.7	17722.6	9.75246	973.072
2.77	17732.5	17732.4	9.75243	972.974
2.78	17742.2	17742.1	9.7524	972.877
2.79	17751.9	17751.8	9.75237	972.779
2.8	17761.7	17761.6	9.75234	972.682
2.81	17771.4	17771.3	9.75231	972.584
2.82	17781.1	17781	9.75228	972.487
2.83	17790.8	17790.7	9.75225	972.389
2.84	17800.5	17800.4	9.75222	972.292
2.85	17810.3	17810.2	9.75219	972.194
2.86	17820	17819.9	9.75216	972.097
2.87	17829.7	17829.6	9.75213	971.999
2.88	17839.4	17839.3	9.7521	971.902
2.89	17849.2	17849	9.75207	971.804
2.9	17858.9	17858.8	9.75204	971.706
2.91	17868.6	17868.5	9.75201	971.609
2.92	17878.3	17878.2	9.75198	971.511
2.93	17888	17887.9	9.75195	971.414
2.94	17897.7	17897.6	9.75192	971.316
2.95	17907.4	17907.3	9.75189	971.219
2.96	17917.2	17917	9.75186	971.121
2.97	17926.9	17926.7	9.75183	971.024
2.98	17936.6	17936.5	9.7518	970.926
2.99	17946.3	17946.2	9.75177	970.829
3	17956	17955.9	9.75174	970.731
3.01	17965.7	17965.6	9.75171	970.634
3.02	17975.4	17975.3	9.75169	970.536
3.03	17985.1	17985	9.75166	970.439
3.04	17994.8	17994.7	9.75163	970.341
3.05	18004.5	18004.4	9.7516	970.243
3.06	18014.2	18014.1	9.75157	970.146
3.07	18023.9	18023.8	9.75154	970.048
3.08	18033.6	18033.5	9.75151	969.951
3.09	18043.3	18043.2	9.75148	969.853
3.1	18053	18052.9	9.75145	969.756
3.11	18062.7	18062.6	9.75142	969.658
3.12	18072.4	18072.3	9.75139	969.561
3.13	18082.1	18082	9.75136	969.463
3.14	18091.8	18091.7	9.75133	969.366
3.15	18101.5	18101.3	9.7513	969.268
3.16	18111.2	18111	9.75127	969.171
3.17	18120.9	18120.7	9.75124	969.073
3.18	18130.6	18130.4	9.75121	968.976
3.19	18140.2	18140.1	9.75118	968.878
3.2	18149.9	18149.8	9.75115	968.78
3.21	18159.6	18159.5	9.75112	968.683
3.22	18169.3	18169.2	9.75109	968.585
3.23	18179	18178.8	9.75106	968.488
3.24	18188.7	18188.5	9.75103	968.39
3.25	18198.4	18198.2	9.75101	968.293
3.26	18208	18207.9	9.75098	968.195
3.27	18217.7	18217.6	9.75095	968.098
3.28	18227.4	18227.2	9.75092	968
3.29	18237.1	18236.9	9.75089	967.903
3.3	18246.8	18246.6	9.75086	967.805
3.31	18256.4	18256.3	9.75083	967.708
3.32	18266.1	18266	9.7508	967.61
3.33	18275.8	18275.6	9.75077	967.513
3.34	18285.5	18285.3	9.75074	967.415
3.35	18295.1	18295	9.75071	967.317
3.36	18304.8	18304.6	9.75068	967.22
3.37	18314.5	18314.3	9.75065	967.122
3.38	18324.1	18324	9.75062	967.025
3.39	18333.8	18333.6	9.75059	966.927
3.4	18343.5	18343.3	9.75056	966.83
3.41	18353.2	18353	9.75053	966.732
3.42	18362.8	18362.6	9.7505	966.635
3.43	18372.5	18372.3	9.75047	966.537
3.44	18382.2	18382	9.75045	966.44
3.45	18391.8	18391.6	9.75042	966.342
3.46	18401.5	18401.3	9.75039	966.245
3.47	18411.1	18411	9.75036	966.147
3.48	18420.8	18420.6	9.75033	966.05
3.49	18430.5	18430.3	9.7503	965.952
3.5	18440.1	18439.9	9.75027	965.855
3.51	18449.8	18449.6	9.75024	965.757
3.52	18459.4	18459.2	9.75021	965.66
3.53	18469.1	18468.9	9.75018	965.562
3.54	18478.7	18478.5	9.75015	965.465
3.55	18488.4	18488.2	9.75012	965.367
3.56	18498	18497.9	9.75009	965.27
3.57	18507.7	18507.5	9.75006	965.172
3.58	18517.4	18517.2	9.75003	965.075
3.59	18527	18526.8	9.75	964.977
3.6	18536.7	18536.4	9.74997	964.88
3.61	18546.3	18546.1	9.74995	964.782
3.62	18555.9	18555.7	9.74992	964.685
3.63	18565.6	18565.4	9.74989	964.588
3.64	18575.2	18575	9.74986	964.49
3.65	18584.9	18584.7	9.74983	964.393
3.66	18594.5	18594.3	9.7498	964.295
3.67	18604.2	18604	9.74977	964.198
3.68	18613.8	18613.6	9.74974	964.1
3.69	18623.4	18623.2	9.74971	964.003
3.7	18633.1	18632.9	9.74968	963.905
3.71	18642.7	18642.5	9.74965	963.808
3.72	18652.4	18652.1	9.74962	963.71
3.73	18662	18661.8	9.74959	963.613
3.74	18671.6	18671.4	9.74956	963.515
3.75	18681.3	18681	9.74953	963.418
3.76	18690.9	18690.7	9.7495	963.32
3.77	18700.5	18700.3	9.74947	963.223
3.78	18710.2	18709.9	9.74944	963.125
3.79	18719.8	18719.6	9.74942	963.028
3.8	18729.4	18729.2	9.74939	962.93
3.81	18739.1	18738.8	9.74936	962.833
3.82	18748.7	18748.4	9.74933	962.736
3.83	18758.3	18758.1	9.7493	962.638
3.84	18767.9	18767.7	9.74927	962.541
3.85	18777.6	18777.3	9.74924	962.443
3.86	18787.2	18786.9	9.74921	962.346
3.87	18796.8	18796.6	9.74918	962.248
3.88	18806.4	18806.2	9.74915	962.151
3.89	18816	18815.8	9.74912	962.053
3.9	18825.7	18825.4	9.74909	961.956
3.91	18835.3	18835	9.74906	961.858
3.92	18844.9	18844.6	9.74903	961.761
3.93	18854.5	18854.3	9.749	961.663
3.94	18864.1	18863.9	9.74898	961.566
3.95	18873.7	18873.5	9.74895	961.468
3.96	18883.4	18883.1	9.74892	961.371
3.97	18893	18892.7	9.74889	961.273
3.98	18902.6	18902.3	9.74886	961.176
3.99	18912.2	18911.9	9.74883	961.078
4	18921.8	18921.5	9.7488	960.981
4.01	18931.4	18931.2	9.74877	960.884
4.02	18941	18940.8	9.74874	960.786
4.03	18950.6	18950.4	9.74871	960.689
4.04	18960.2	18960	9.74868	960.591
4.05	18969.8	18969.6	9.74866	960.494
4.06	18979.4	18979.2	9.74862	960.396
4.07	18989	18988.8	9.7486	960.299
4.08	18998.7	18998.4	9.74857	960.201
4.09	19008.3	19008	9.74854	960.104
4.1	19017.9	19017.6	9.74851	960.006
4.11	19027.5	19027.2	9.74848	959.909
4.12	19037	19036.8	9.74845	959.811
4.13	19046.6	19046.4	9.74842	959.714
4.14	19056.2	19056	9.74839	959.616
4.15	19065.8	19065.6	9.74836	959.519
4.16	19075.4	19075.1	9.74833	959.421
4.17	19085	19084.7	9.7483	959.324
4.18	19094.6	19094.3	9.74827	959.227
4.19	19104.2	19103.9	9.74824	959.129
4.2	19113.8	19113.5	9.74822	959.032
4.21	19123.4	19123.1	9.74819	958.934
4.22	19133	19132.7	9.74816	958.837
4.23	19142.6	19142.3	9.74813	958.739
4.24	19152.2	19151.9	9.7481	958.642
4.25	19161.7	19161.4	9.74807	958.544
4.26	19171.3	19171	9.74804	958.447
4.27	19180.9	19180.6	9.74801	958.349
4.28	19190.5	19190.2	9.74798	958.252
4.29	19200.1	19199.8	9.74795	958.154
4.3	19209.6	19209.3	9.74792	958.057
4.31	19219.2	19218.9	9.74789	957.959
4.32	19228.8	19228.5	9.74786	957.862
4.33	19238.4	19238.1	9.74783	957.764
4.34	19248	19247.6	9.74781	957.667
4.35	19257.5	19257.2	9.74778	957.569
4.36	19267.1	19266.8	9.74775	957.472
4.37	19276.7	19276.4	9.74772	957.375
4.38	19286.3	19285.9	9.74769	957.277
4.39	19295.8	19295.5	9.74766	957.18
4.4	19305.4	19305.1	9.74763	957.082
4.41	19315	19314.6	9.7476	956.985
4.42	19324.5	19324.2	9.74757	956.887
4.43	19334.1	19333.8	9.74754	956.79
4.44	19343.7	19343.3	9.74751	956.692
4.45	19353.2	19352.9	9.74749	956.595
4.46	19362.8	19362.5	9.74746	956.497
4.47	19372.4	19372	9.74743	956.4
4.48	19381.9	19381.6	9.7474	956.302
4.49	19391.5	19391.2	9.74737	956.205
4.5	19401.1	19400.7	9.74734	956.107
4.51	19410.6	19410.3	9.74731	956.01
4.52	19420.2	19419.8	9.74728	955.912
4.53	19429.7	19429.4	9.74725	955.815
4.54	19439.3	19438.9	9.74722	955.717
4.55	19448.8	19448.5	9.74719	955.62
4.56	19458.4	19458.1	9.74716	955.523
4.57	19468	19467.6	9.74714	955.425
4.58	19477.5	19477.2	9.74711	955.328
4.59	19487.1	19486.7	9.74708	955.23
4.6	19496.6	19496.3	9.74705	955.133
4.61	19506.2	19505.8	9.74702	955.035
4.62	19515.7	19515.4	9.74699	954.938
4.63	19525.3	19524.9	9.74696	954.84
4.64	19534.8	19534.4	9.74693	954.743
4.65	19544.4	19544	9.7469	954.645
4.66	19553.9	19553.5	9.74687	954.548
4.67	19563.4	19563.1	9.74685	954.45
4.68	19573	19572.6	9.74682	954.353
4.69	19582.5	19582.2	9.74679	954.255
4.7	19592.1	19591.7	9.74676	954.158
4.71	19601.6	19601.2	9.74673	954.06
4.72	19611.2	19610.8	9.7467	953.963
4.73	19620.7	19620.3	9.74667	953.865
4.74	19630.2	19629.8	9.74664	953.768
4.75	19639.8	19639.4	9.74661	953.671
4.76	19649.3	19648.9	9.74658	953.573
4.77	19658.8	19658.4	9.74655	953.476
4.78	19668.4	19668	9.74652	953.378
4.79	19677.9	19677.5	9.7465	953.281
4.8	19687.4	19687	9.74647	953.183
4.81	19697	19696.6	9.74644	953.086
4.82	19706.5	19706.1	9.74641	952.988
4.83	19716	19715.6	9.74638	952.891
4.84	19725.5	19725.2	9.74635	952.793
4.85	19735.1	19734.7	9.74632	952.696
4.86	19744.6	19744.2	9.74629	952.598
4.87	19754.1	19753.7	9.74626	952.501
4.88	19763.7	19763.2	9.74623	952.403
4.89	19773.2	19772.8	9.74621	952.306
4.9	19782.7	19782.3	9.74618	952.208
4.91	19792.2	19791.8	9.74615	952.111
4.92	19801.7	19801.3	9.74612	952.013
4.93	19811.3	19810.8	9.74609	951.916
4.94	19820.8	19820.4	9.74606	951.819
4.95	19830.3	19829.9	9.74603	951.721
4.96	19839.8	19839.4	9.746	951.624
4.97	19849.3	19848.9	9.74597	951.526
4.98	19858.8	19858.4	9.74594	951.429
4.99	19868.3	19867.9	9.74591	951.331
5	19877.9	19877.4	9.74589	951.234
5.01	19887.4	19886.9	9.74586	951.136
5.02	19896.9	19896.5	9.74583	951.039
5.03	19906.4	19906	9.7458	950.941
5.04	19915.9	19915.5	9.74577	950.844
5.05	19925.4	19925	9.74574	950.746
5.06	19934.9	19934.5	9.74571	950.649
5.07	19944.4	19944	9.74568	950.551
5.08	19953.9	19953.5	9.74566	950.454
5.09	19963.4	19963	9.74563	950.356
5.1	19972.9	19972.5	9.7456	950.259
5.11	19982.4	19982	9.74557	950.161
5.12	19991.9	19991.5	9.74554	950.064
5.13	20001.4	20001	9.74551	949.967
5.14	20010.9	20010.5	9.74548	949.869
5.15	20020.4	20020	9.74545	949.772
5.16	20029.9	20029.5	9.74542	949.674
5.17	20039.4	20039	9.74539	949.577
5.18	20048.9	20048.5	9.74537	949.479
5.19	20058.4	20057.9	9.74534	949.382
5.2	20067.9	20067.4	9.74531	949.284
5.21	20077.4	20076.9	9.74528	949.187
5.22	20086.9	20086.4	9.74525	949.089
5.23	20096.4	20095.9	9.74522	948.992
5.24	20105.9	20105.4	9.74519	948.894
5.25	20115.3	20114.9	9.74516	948.797
5.26	20124.8	20124.4	9.74513	948.699
5.27	20134.3	20133.8	9.7451	948.602
5.28	20143.8	20143.3	9.74508	948.504
5.29	20153.3	20152.8	9.74505	948.407
5.3	20162.8	20162.3	9.74502	948.31
5.31	20172.3	20171.8	9.74499	948.212
5.32	20181.7	20181.2	9.74496	948.115
5.33	20191.2	20190.7	9.74493	948.017
5.34	20200.7	20200.2	9.7449	947.92
5.35	20210.2	20209.7	9.74487	947.822
5.36	20219.7	20219.2	9.74485	947.725
5.37	20229.1	20228.6	9.74482	947.627
5.38	20238.6	20238.1	9.74479	947.53
5.39	20248.1	20247.6	9.74476	947.432
5.4	20257.5	20257	9.74473	947.335
5.41	20267	20266.5	9.7447	947.237
5.42	20276.5	20276	9.74467	947.14
5.43	20286	20285.5	9.74464	947.042
5.44	20295.4	20294.9	9.74461	946.945
5.45	20304.9	20304.4	9.74459	946.847
5.46	20314.4	20313.9	9.74456	946.75
5.47	20323.8	20323.3	9.74453	946.652
5.48	20333.3	20332.8	9.7445	946.555
5.49	20342.8	20342.2	9.74447	946.458
5.5	20352.2	20351.7	9.74444	946.36
5.51	20361.7	20361.2	9.74441	946.263
5.52	20371.2	20370.6	9.74438	946.165
5.53	20380.6	20380.1	9.74436	946.068
5.54	20390.1	20389.5	9.74433	945.97
5.55	20399.5	20399	9.7443	945.873
5.56	20409	20408.4	9.74427	945.775
5.57	20418.4	20417.9	9.74424	945.678
5.58	20427.9	20427.4	9.74421	945.58
5.59	20437.4	20436.8	9.74418	945.483
5.6	20446.8	20446.3	9.74415	945.386
5.61	20456.3	20455.7	9.74412	945.288
5.62	20465.7	20465.2	9.74409	945.191
5.63	20475.2	20474.6	9.74407	945.093
5.64	20484.6	20484.1	9.74404	944.996
5.65	20494.1	20493.5	9.74401	944.898
5.66	20503.5	20503	9.74398	944.801
5.67	20513	20512.4	9.74395	944.704
5.68	20522.4	20521.8	9.74392	944.606
5.69	20531.8	20531.3	9.74389	944.509
5.7	20541.3	20540.7	9.74387	944.411
5.71	20550.7	20550.2	9.74384	944.314
5.72	20560.2	20559.6	9.74381	944.217
5.73	20569.6	20569	9.74378	944.119
5.74	20579.1	20578.5	9.74375	944.022
5.75	20588.5	20587.9	9.74372	943.924
5.76	20597.9	20597.4	9.74369	943.827
5.77	20607.4	20606.8	9.74366	943.73
5.78	20616.8	20616.2	9.74364	943.632
5.79	20626.2	20625.7	9.74361	943.535
5.8	20635.7	20635.1	9.74358	943.437
5.81	20645.1	20644.5	9.74355	943.34
5.82	20654.5	20653.9	9.74352	943.242
5.83	20664	20663.4	9.74349	943.145
5.84	20673.4	20672.8	9.74346	943.048
5.85	20682.8	20682.2	9.74343	942.95
5.86	20692.3	20691.7	9.7434	942.853
5.87	20701.7	20701.1	9.74338	942.755
5.88	20711.1	20710.5	9.74335	942.658
5.89	20720.5	20719.9	9.74332	942.561
5.9	20730	20729.4	9.74329	942.463
5.91	20739.4	20738.8	9.74326	942.366
5.92	20748.8	20748.2	9.74323	942.268
5.93	20758.2	20757.6	9.7432	942.171
5.94	20767.6	20767	9.74318	942.074
5.95	20777.1	20776.4	9.74315	941.976
5.96	20786.5	20785.9	9.74312	941.879
5.97	20795.9	20795.3	9.74309	941.781
5.98	20805.3	20804.7	9.74306	941.684
5.99	20814.7	20814.1	9.74303	941.586
6	20824.2	20823.5	9.743	941.489
6.01	20833.6	20832.9	9.74298	941.392
6.02	20843	20842.3	9.74295	941.294
6.03	20852.4	20851.8	9.74292	941.197
6.04	20861.8	20861.2	9.74289	941.099
6.05	20871.2	20870.6	9.74286	941.002
6.06	20880.6	20880	9.74283	940.905
6.07	20890	20889.4	9.7428	940.807
6.08	20899.4	20898.8	9.74277	940.71
6.09	20908.8	20908.2	9.74275	940.612
6.1	20918.2	20917.6	9.74272	940.515
6.11	20927.6	20927	9.74269	940.418
6.12	20937	20936.4	9.74266	940.32
6.13	20946.5	20945.8	9.74263	940.223
6.14	20955.9	20955.2	9.7426	940.125
6.15	20965.3	20964.6	9.74257	940.028
6.16	20974.7	20974	9.74255	939.93
6.17	20984	20983.4	9.74252	939.833
6.18	20993.4	20992.8	9.74249	939.736
6.19	21002.8	21002.2	9.74246	939.638
6.2	21012.2	21011.6	9.74243	939.541
6.21	21021.6	21021	9.7424	939.443
